Names	total	elements
		10635
		3908
		89122
		55323
		85409
		221692
		130733
		79815
		187
		26207
		134145
		212
		93487
		9921
		643905
		961
		84166
		51542
		57048
		26092
		4923
		64446
		7157
		284443
		3809
		671
		3458
		142
		7416
		139422
		6892
		55061
		25831
		1508
		79175
		100128840
		682
		114026
		79645
		2944
		9923
		10389
		6175
		3587
		4255
		22943
		100128003
		55251
		60677
		1486
		3614
		23229
		84889
		165215
		6347
		3949
		10524
		2782
		5327
		23607
		148213
		100132658
		126364
		80755
		2972
		285097
		8704
		6240
		8082
		7702
		7057
		51088
		26493
		113791
		154197
		84808
		4548
		2893
		3091
		8892
		57727
		9653
		10938
		9595
		55525
		10004
		51371
		10528
		1787
		55507
		7417
		2121
		119687
		10269
		51321
		386618
		2779
		6915
		11000
		5573
		673
		4885
		100093630
		29781
		27035
		26509
		6144
		645000
		7015
		10023
		5243
		79897
		25865
		83943
		3747
		7629
		57148
		313
		83900
		140901
		145508
		10413
		84667
		54014
		6741
		100128236
		8178
		10942
		1586
		9390
		728154
		8547
		149420
		54848
		9580
		65979
		5042
		143425
		7442
		347689
		6582
		114796
		4191
		116039
		29079
		100129917
		440895
		153241
		55534
		958
		92211
		79776
		2123
		286828
		339965
		286319
		55729
		23190
		23349
		22894
		284207
		83786
		7040
		9669
		10333
		388121
		140691
		440321
		503538
		54663
		5099
		7161
		441631
		730092
		54896
		55876
		23285
		7311
		60528
		8908
		6137
		2324
		55888
		8208
		9807
		6775
		65977
		10150
		5350
		10507
		1025
		1015
		10990
		3580
		59271
		4430
		22879
		351
		10556
		284076
		6337
		386724
		165186
		254225
		79629
		84070
		197335
		3565
		51319
		85301
		79172
		81857
		283459
		79868
		144195
		127428
		100128588
		474338
		5230
		7494
		285605
		10197
		55811
		11216
		161145
		10107
		124936
		9537
		729046
		92345
		2012
		161
		26093
		7099
		6664
		54965
		4234
		399909
		64105
		51043
		1181
		26140
		23173
		7132
		54464
		64857
		30816
		4175
		144983
		148930
		26576
		130617
		51070
		8771
		220296
		90187
		348825
		10645
		27102
		2100
		7727
		23421
		27338
		2028
		5273
		342125
		1496
		23138
		22859
		6898
		221656
		10907
		2246
		147912
		8854
		9739
		4886
		5771
		818
		204851
		10622
		388965
		100131342
		10141
		23269
		440400
		84279
		441204
		84224
		57055
		9119
		292
		137964
		6557
		55007
		100131310
		55855
		1080
		100131165
		729595
		54882
		2057
		64072
		5315
		2175
		10425
		5879
		54768
		2355
		9866
		51377
		103
		7221
		4043
		902
		119559
		121665
		58484
		7421
		23608
		152663
		57645
		8573
		5430
		1497
		3189
		282974
		11093
		4763
		54890
		1432
		599
		56252
		54680
		3373
		283726
		92565
		7365
		7617
		79600
		10762
		135112
		22823
		10875
		23389
		286128
		55079
		9668
		55780
		172
		23370
		730091
		9271
		84925
		3381
		64764
		5817
		201232
		152137
		55009
		60343
		94101
		51132
		2747
		9064
		25788
		53616
		55127
		151648
		23017
		28977
		399851
		81492
		6387
		3150
		645884
		114785
GSE115406	454	100093698
		22924
		643733
		400128
		23037
		1364
		150372
		23113
		137196
		152831
		84747
		8646
		728805
		9154
		10960
		266917
		834
		154075
		400794
		4319
		10864
		7045
		148824
		101927761
		100289092
		154872
		389084
		25928
		1381
		170690
		10058
		94122
		126868
		410
		10225
		280658
		22891
		2118
		2330
		7180
		56253
		953
		100129583
		84675
		558
		3036
		56413
		219285
		3707
		8325
		4036
		100616500
		5554
		400581
		84878
		79132
		5787
		5340
		145957
		100616234
		253039
		9260
		2078
		1991
		388714
		338809
		8013
		138429
		101805491
		55370
		366
		28514
		4286
		205860
		7052
		91319
		134492
		388692
		80325
		285671
		5871
		157922
		55020
		28966
		2243
		1087
		146059
		286133
		594855
		4256
		257358
		150160
		3500
		100287366
		182
		116447
		477
		146771
		56099
		4301
		5795
		5288
		11329
		43849
		196475
		63027
		101928314
		54463
		55784
		9518
		3914
		340481
		135228
		250
		222008
		1843
		348645
		102724611
		10317
		100287877
		3812
		26074
		55366
		11272
		55350
		3963
		6518
		9576
		3976
		440465
		202500
		399669
		100852408
		439916
		8618
		8829
		338799
		26121
		56172
		9744
		100289255
		55806
		4609
		344454
		776
		343990
		205147
		11098
		55891
		5376
		29763
		284427
		128822
		653499
		1848
		29984
		654433
		9914
		5144
		25984
		2628
		11081
		3183
		100506047
		8001
		6251
		387707
		166012
		229
		83844
		54103
		51208
		10807
		55690
		55511
		11096
		151887
		84898
		266553
		100631383
		711
		100506681
		100129449
		158427
		400512
		100529240
		5270
		101930566
		167838
		115350
		10811
		100293704
		53832
		100216546
		100506119
		1493
		101927058
		140732
		283537
		102725383
		2103
		89886
		26257
		337970
		10580
		11211
		101927768
		151056
		100652911
		8651
		6711
		9332
		27300
		148103
		54741
		6310
		7754
		22798
		101927195
		129804
		3430
		2920
		647024
		400941
		57185
		28984
		3953
		4495
		51326
		408
		80152
		400710
		7010
		5669
		221472
		55539
		1768
		4112
		101927406
		101927338
		90634
		55243
		3811
		339976
		948
		100507098
		126969
		5950
		135932
		79750
		9381
		5947
		26524
		4329
		101927498
		51581
		933
		102466877
		50838
		3624
		3439
		8418
		28234
		145447
		3931
		2212
		7222
		3937
		10984
		65266
		6672
		752
		388531
		6863
		149465
		100506142
		84435
		56833
		9369
		64799
		5729
		10814
		140688
		27328
		2519
		8553
		374286
		58189
		2591
		5275
		152816
		2775
		100534599
		23081
		339896
		150596
		286077
		3216
		58499
		339751
		91574
		54742
		124912
		9942
		3507
		93649
		79899
		337876
		10850
		64240
		83259
		388946
		251
		4986
		1435
		6569
		6991
		3075
		65109
		3758
		5137
		140850
		100996246
		260429
		27445
		84002
		100533464
		55334
		2357
		4773
		118424
		647589
		283197
		9175
		1452
		101928076
		960
		79785
		22802
		100293211
		8987
		7401
		283692
		89801
		29993
		140687
		101928767
		492
		101928276
		7789
		3578
		155465
		5054
		1979
		9356
		114825
		100528030
		94241
		1392
		79891
		9532
		1780
		11010
		1286
		254158
		100506084
		101929552
		2638
		160851
		7348
		100507254
		11095
		101927396
		1839
		84883
		26219
		5396
		100506319
		1571
		101928710
		89876
		56112
		2887
		54758
		8703
		160762
		101927794
		348751
		50856
		7103
		124565
		389634
		91828
		163486
		3778
		124925
		196951
		124220
		196264
		955
		102800447
		190
		79983
		9830
		2703
		118490
		374470
		57496
		3576
		8714
		55057
		10446
		127733
		345
		283080
		28983
		164284
		3495
		5141
		100507477
		23286
		2691
		6758
		2248
		58531
		10214
		6751
		100507398
		133558
		81793
		1794
		10148
		158586
		8693
		51454
		134548
		1262
		401237
		102723542
		4308
		101928457
		80005
		101927059
		1544
		199990
		126248
		56245
		7399
		285708
		5583
		84561
		8823
		53831
		64714
