Names	total	elements
		"ATP13A1"
		"DPYSL2"
		"LOC100169752"
		"RBM8A"
		"PLCH1"
		"SIGLEC1"
		"EPHB3"
		"PCDHB5"
		"NUDT22"
		"TNFRSF21"
		"MYO9B"
		"RP5-1022P6.6"
		"TMEM70"
		"IMPAD1"
		"ST6GALNAC2"
		"G30"
		"PKM2"
		"SPTBN5"
		"PADI2"
		"METRNL"
		"USE1"
		"ZNF134"
		"PIAS2"
		"PLEKHA3"
		"RAC1"
		"ARHGEF18"
		"LOC440895"
		"PLA2G4A"
		"CMKLR1"
		"VN1R2"
		"C6orf182"
		"F2"
		"LOC497190"
		"USP34"
		"ZNF143"
		"C15orf38"
		"CSN1S2A"
		"NOX1"
		"USP22"
		"BCORL1"
		"TMEM14E"
		"STK38L"
		"CSRP1"
		"MAN1B1"
		"ERLIN2"
		"RBM43"
		"LOC728148"
		"OPN4"
		"SFN"
		"C4orf45"
		"HFE2"
		"TMEM179B"
		"ATP1A3"
		"SAA3P"
		"SLC7A3"
		"EP300"
		"INO80B"
		"ZNF585B"
		"GLUD2"
		"CD302"
		"ZNF167"
		"LILRB5"
		"LRRC6"
		"SERHL2"
		"LOC728154"
		"RAB1A"
		"REN"
		"SPON2"
		"C10orf47"
		"HES7"
		"LEPREL1"
		"FAM179A"
		"ZIM3"
		"KAT5"
		"LOC728361"
		"TSPYL4"
		"RPP21"
		"PLA2G2F"
		"OSBPL1A"
		"CCDC50"
		"KLHL15"
		"PGRMC1"
		"USP27X"
		"CSTF2T"
		"CXCL6"
		"LOC100128364"
		"LOC100132763"
		"GRK5"
		"HEATR7B2"
		"TBC1D22A"
		"hCG_1641703"
		"ZBTB40"
		"CAMLG"
		"CHURC1"
		"HLA-DRB6"
		"HNRNPH3"
		"FRMD6"
		"SRPK3"
		"ITGAL"
		"CAMKK2"
		"SF3B3"
		"WDR17"
		"MBD3L2"
		"LOC100131479"
		"TOLLIP"
		"ALCAM"
		"C21orf41"
		"FAM123C"
		"LOC284570"
		"C6orf115"
		"PCDH7"
		"ARPC2"
		"C5orf4"
		"NDNL2"
		"C21orf33"
		"ERVWE1"
		"HCG18"
		"LACTB"
		"CIRBP"
		"STIM2"
		"DTL"
		"USPL1"
		"CETN2"
		"CHST9"
		"MARCH5"
		"ATF4C"
		"NAF1"
		"LOC474358"
		"STX4"
		"FBLN5"
		"ACSL3"
		"LOC100128140"
		"ZMIZ2"
		"RAB33B"
		"FGFR1OP"
		"PPP2R5D"
		"LLGL2"
		"FAM19A3"
		"C14orf119"
		"UBXN11"
		"NLRP4"
		"BCORL2"
		"BCL2L2"
		"GFI1B"
		"NOSIP"
		"MSI1"
		"C6orf70"
		"NPHP4"
		"DNAJB6"
		"ZBTB41"
		"UBE2W"
		"PACS2"
		"CCR5"
		"NFX1"
		"TTLL4"
		"LOC100130564"
		"TBXA2R"
		"LOC729046"
		"PHACTR4"
		"AMFR"
		"TAPBP"
		"FOXK1"
		"PIWIL1"
		"TXNDC15"
		"B4GALT2"
		"POLR2J4"
		"LOC253039"
		"SLC46A1"
		"POLR2A"
		"ZFX"
		"TRIM66"
		"NCOA5"
		"DYNC2H1"
		"HMOX2"
		"NUDT6"
		"INSM1"
		"FTO"
		"DOCK6"
		"STAT1"
		"SLMO2"
		"KRT75"
		"METTL10"
		"C14orf147"
		"CAB39L"
		"EDA"
		"LRRC58"
		"GOLM1"
		"GSN"
		"MKRN1"
		"GIGYF2"
		"FAM149B1"
		"HLA-B"
		"FAM134C"
		"CEBPE"
		"SVEP1"
		"CLTB"
		"RAB27A"
		"FANCC"
		"URB1"
		"PRKD2"
		"SLC41A3"
		"DARS"
		"ARRDC1"
		"LONP2"
		"CTNS"
		"ITM2C"
		"CYTH4"
		"MKNK2"
		"CRCP"
		"GDF6"
		"TCEA1"
		"LOC91316"
		"ILF3"
		"TPM1"
		"IL6ST"
		"PBXIP1"
		"RB1"
		"CEP97"
		"NOVA1"
		"PIK3IP1"
		"KDELC1"
		"DUSP11"
		"FCN3"
		"TSPAN3"
		"LOC552889"
		"KLK7"
		"PARP2"
		"RNF160"
		"MALAT1"
		"LOC441052"
		"UBC"
		"MAGI3"
		"CEP120"
		"RNF186"
		"KIF13B"
		"FOXD3"
		"AMT"
		"ZNF493"
		"C1orf170"
		"METAP1"
		"CTSF"
		"ALS2CR4"
		"EIF1AD"
		"FGD1"
		"CYB5D2"
		"NME1"
		"TRIB3"
		"MGC27345"
		"HEXIM1"
		"TRAF3IP2"
		"ZNF326"
		"FOXI1"
		"SAP18"
		"RASSF9"
		"TMSB4X"
		"OSR2"
		"ADRA1B"
		"PDIK1L"
		"GJA9"
		"CDH17"
		"PDXDC2"
		"CREBBP"
		"DDX18"
		"C3orf27"
		"PLSCR3"
		"TNRC18"
		"RPL21"
		"LGI2"
		"AARSD1"
		"SLC38A5"
		"ICAM1"
		"IP6K2"
		"TLR6"
		"STON1"
		"SLC2A14"
		"ASCL5"
		"LOC388494"
		"NCOA3"
		"ALAS2"
		"SYNJ2BP"
		"INPP5E"
		"GPR172A"
		"GDF3"
		"CCNH"
		"FBXO34"
		"ARIH2"
		"NPTXR"
		"C2orf68"
		"NLRC5"
		"ZDHHC15"
		"LOC123688"
		"AGFG2"
		"LIPC"
		"BMI1"
		"RNF126"
		"SYNE1"
		"RPGRIP1"
		"PRPF4B"
		"TRIM6"
		"C14orf145"
		"WDSUB1"
		"SNIP"
		"AP3S2"
		"ARSF"
		"LCE1C"
		"MDM4"
		"C18orf19"
		"BAZ1A"
		"UBE2Q1"
		"SNRPA"
		"C8orf17"
		"F11R"
		"ELL"
		"LOC91431"
		"OCEL1"
		"ASH1L"
		"NSUN2"
		"TRIM10"
		"ZDHHC12"
		"ARHGAP24"
		"MICA"
		"TDRD1"
		"CHRDL2"
		"WWC3"
		"PXMP3"
		"ZNF703"
		"GON4L"
		"LOC440792"
		"CDC23"
		"IFIT2"
		"FAM44A"
		"KIAA1219"
		"LOC100131342"
		"SETD2"
		"TAS2R41"
		"EIF1B"
		"DIRC2"
		"SHISA5"
		"SKAP1"
		"TMEM63A"
		"ZNF681"
		"MED13L"
		"ADAR"
		"OSTF1"
		"TSPYL2"
		"C1orf150"
		"ROR2"
		"EIF2AK1"
		"FASLG"
		"C1orf66"
		"BRAF"
		"ITIH5"
		"CD6"
		"OXR1"
		"DLX2"
		"PTGR1"
		"BRD7P2"
		"LZTS1"
		"RASL10B"
		"VEZF1"
		"MBNL2"
		"MSN"
		"C1orf203"
		"PPP4R1"
		"SDAD1"
		"CYP2U1"
		"CMPK1"
		"ANTXR2"
		"SOX30"
		"ATP13A4"
		"ABCA12"
		"MGAT5"
		"CEP57"
		"FAM86A"
		"HCRT"
		"TTPA"
		"SAR1A"
		"hCG_1999814"
		"DLG3"
		"C21orf63"
		"SPATA6"
		"CYP2A6"
		"HDAC6"
		"MYBL1"
		"LOC401317"
		"GRIN2A"
		"PAX7"
		"ALG2"
		"SMAD3"
		"FAM162A"
		"SFRS16"
		"ZNF304"
		"MYO1B"
		"TTLL6"
		"ADAM12"
		"LOC401847"
		"LOC595101"
		"FBXO28"
		"CX3CL1"
		"TMEM64"
		"RBM5"
		"PIWIL3"
		"MMP14"
		"BPI"
		"LOC729082"
		"FASTKD3"
		"MON1B"
		"P2RY13"
		"RPS6KA3"
		"SMAD9"
		"LRTOMT"
		"SNCA"
		"HRASLS2"
		"PXT1"
		"TEX10"
		"PNLDC1"
		"DHCR7"
		"TSKU"
		"ZNF625"
		"OR2A25"
		"NRBP1"
		"WDR6"
		"PCMTD2"
		"SCML1"
		"MYBPH"
		"USP40"
		"ZNHIT1"
		"LOC100132640"
		"PABPC3"
		"LOC100131756"
		"SIGLEC9"
		"C1QTNF9"
		"FBXL4"
		"BAGE4"
		"FBXW2"
		"ZNF432"
		"CRB2"
		"HMGN2"
		"DBF4"
		"RGL2"
		"VKORC1"
		"C22orf27"
		"KIAA1919"
		"C6orf141"
		"RNF41"
		"WDR90"
		"XCL1"
		"LOC286359"
		"TSC22D1"
		"TNFRSF1A"
		"MAPK8IP1"
		"NOTCH1"
		"C21orf119"
		"ORMDL1"
		"PRSS21"
		"SNX5"
		"C14orf2"
		"THAP8"
		"LOC729259"
		"C6orf54"
		"LOC148003"
		"HLA-C"
		"FLJ32679"
		"CAMK2N1"
		"UCP3"
		"SIPA1L1"
		"FLJ14327"
		"STXBP3"
		"ZMPSTE24"
		"C17orf51"
		"SLC44A1"
		"NBN"
		"C16orf35"
		"TSPAN11"
		"DAZAP1"
		"METTL4"
		"CLCN2"
		"C19orf51"
		"RABGGTA"
		"LOC100129198"
		"BRF1"
		"TUSC1"
		"UGT3A1"
		"TCEB3C"
		"CCDC67"
		"PRKAB2"
		"LOC100129917"
		"KDELR2"
		"RBM45"
		"LOC100131310"
		"EEF1B2"
		"PHB2"
		"ZNF66"
		"USP19"
		"CTNND1"
		"DOLK"
		"RASAL3"
		"SOX21"
		"HSFY2"
		"MAPK6"
		"TGIF1"
		"H1FNT"
		"IFNG"
		"RPP14"
		"LOC391081"
		"LOC149134"
		"PRDX2"
		"ZNF597"
		"DSTYK"
		"THEM4"
		"LOC100127984"
		"LEP"
		"FRAT1"
		"PRDM2"
		"TCF7L2"
		"hCG_2019139"
		"SLC6A11"
		"PALMD"
		"FGF11"
		"TERT"
		"RPL13"
		"KRTAP1-3"
		"EPDR1"
		"PRKAG2"
		"KRT27"
		"FAM46C"
		"PRUNE2"
		"MDH2"
		"WSB2"
		"C11orf9"
		"RBBP6"
		"MAN1A1"
		"PRRG2"
		"RNU12"
		"LOC151162"
		"AGBL5"
		"SNX3"
		"WBP4"
		"LGALS3BP"
		"RNF133"
		"LOC387895"
		"CCNT1"
		"ZBP1"
		"HLA-DRB1"
		"ATP13A2"
		"CDADC1"
		"CPSF6"
		"LOC100133319"
		"NFS1"
		"CHRNA5"
		"WDR74"
		"PHACTR1"
		"RAD23B"
		"LOC340947"
		"ANKS3"
		"ZNF14"
		"PPP1R8"
		"LOC392335"
		"NHLRC2"
		"BPTF"
		"STK32C"
		"GPSM1"
		"CLDN9"
		"TTC14"
		"NDUFB1"
		"FOXC1"
		"ZC3H7A"
		"RNF12"
		"tcag7.907"
		"ARVCF"
		"SUMO1P3"
		"SDK1"
		"AOF1"
		"ARNT"
		"DKK1"
		"LOC729356"
		"HEL308"
		"DTYMK"
		"BLOC1S2"
		"CBLB"
		"PDRG1"
		"IL5"
		"SLC22A13"
		"JAM3"
		"MAGEB10"
		"IPO8"
		"PIP4K2A"
		"ITPRIPL2"
		"USP12"
		"LOC440419"
		"AMIGO3"
		"LOC401351"
		"KLF16"
		"PRSS7"
		"ADAT2"
		"RHOA"
		"PCNXL3"
		"IFI30"
		"TSHZ3"
		"HOXB3"
		"TP73"
		"FGFR1OP2"
		"GNG3"
		"C14orf83"
		"FAM154B"
		"PGK1"
		"NOX5"
		"LOC645000"
		"STAT4"
		"CXorf57"
		"EXO1"
		"SAMM50"
		"AKIRIN2"
		"GAFA3"
		"GPR65"
		"ZNF283"
		"IPMK"
		"PCSK1"
		"AZI1"
		"ZNF788"
		"COQ7"
		"TAF3"
		"TMEM178"
		"AGTPBP1"
		"ZBED2"
		"ZC3H10"
		"AFG3L1"
		"TMED5"
		"HSPD1P6"
		"RECQL4"
		"WDHD1"
		"LOC100128178"
		"OMP"
		"FGF7"
		"DPF3"
		"ACBD5"
		"GCHFR"
		"SLC30A7"
		"LOC643905"
		"ATF7IP"
		"FLJ38723"
		"POU5F1P3"
		"ZNF582"
		"FICD"
		"MSH2"
		"C1QTNF1"
		"GORASP1"
		"CUX1"
		"CALCOCO1"
		"ANGPTL7"
		"AVL9"
		"FLAD1"
		"C12orf53"
		"MAP7D1"
		"HIF1A"
		"SLC6A8"
		"ELMOD2"
		"MAGED1"
		"HDHD1A"
		"FLJ40852"
		"CCDC155"
		"GRB14"
		"HLA-A"
		"SNHG8"
		"MYOG"
		"ADAL"
		"KRAS"
		"NUDT21"
		"CYP17A1"
		"FZD9"
		"NDRG3"
		"MTF2"
		"PXN"
		"ANKRD9"
		"GYG2"
		"LOC441108"
		"NBPF3"
		"NDRG2"
		"LOC646470"
		"ALDH9A1"
		"TNPO1"
		"SLC27A3"
		"LOC646973"
		"DENND2C"
		"FLJ38379"
		"TADA2L"
		"TNNT1"
		"ASMT"
		"KIAA1704"
		"RRM1"
		"KIAA1109"
		"NDRG1"
		"tcag7.1017"
		"WDSOF1"
		"TRAPPC3"
		"PRRG3"
		"LOC643669"
		"ZNF174"
		"RNF10"
		"FANCA"
		"GRM8"
		"RAD54B"
		"SLC9A3"
		"DTWD1"
		"C10orf79"
		"LOC100132816"
		"SLC4A1"
		"C16orf73"
		"FAM13C1"
		"CTNNB1"
		"SPIB"
		"SEMA4D"
		"LUC7L2"
		"GOLGA2L1"
		"TSLP"
		"STAP2"
		"SLC38A7"
		"ENPP6"
		"MYH6"
		"RPLP0"
		"NUDT16P"
		"GTF2IRD2"
		"HIATL1"
		"CDK9"
		"LY75"
		"POGK"
		"ZFP91"
		"C1orf194"
		"TGFB3"
		"TMC4"
		"TRAK1"
		"IL8RBP"
		"SSR3"
		"RANBP2"
		"NDUFA5"
		"MGMT"
		"C14orf100"
		"IL6"
		"LOC153546"
		"PRR5"
		"ENPEP"
		"TNNC1"
		"TIMM8A"
		"LOC100128840"
		"ABHD13"
		"IMPDH1"
		"BST1"
		"SLC2A11"
		"CCDC99"
		"STRN"
		"COL1A2"
		"SLC38A3"
		"FLJ40504"
		"RSRC1"
		"RIMS2"
		"INTS9"
		"IGF2"
		"MORC1"
		"POLR3D"
		"HNRNPA1L2"
		"CENPP"
		"ROBO2"
		"ZNF551"
		"CLTC"
		"PNPLA7"
		"SCNN1G"
		"CENPQ"
		"TBC1D2B"
		"TGFBRAP1"
		"ZNF404"
		"QRSL1"
		"PDDC1"
		"C19orf29"
		"DIO1"
		"IMMP2L"
		"NPTX2"
		"BCL11B"
		"CAPRIN1"
		"ORC6L"
		"C16orf88"
		"LOC100130127"
		"ANKRD44"
		"PTCH1"
		"C6orf170"
		"MKLN1"
		"STAG3"
		"C9orf30"
		"ITGA2"
		"C22orf15"
		"IL13RA1"
		"C19orf24"
		"NXF1"
		"PSME3"
		"ZNF92"
		"YLPM1"
		"POU5F1"
		"NNT"
		"OLFML3"
		"BNC2"
		"VAPA"
		"APOL1"
		"FGFR3"
		"LAMA2"
GSE12764	1526	"NRSN1"
		"CELF2"
		"NPC1L1"
		"TAGAP"
		"CORO1A"
		"RP11-567C2.1"
		"ZNF114"
		"SNORD8"
		"C21orf58"
		"CD8A"
		"MYH1"
		"LOC101927095"
		"FXYD2"
		"TMCC2"
		"GPX5"
		"ACHE"
		"LOC101927088"
		"LINC00582"
		"CLEC2D"
		"TULP1"
		"LOC101929078"
		"MAGEA9"
		"MIPOL1"
		"LOC100996549"
		"MAGEB3"
		"GPC5"
		"SCG5"
		"WNT2B"
		"CNTN6"
		"FIBCD1"
		"ANGPT2"
		"DRD1"
		"B4GALNT4"
		"NSMCE4A"
		"CALR3"
		"INADL"
		"LOC100631378"
		"EFCAB14"
		"C6orf15"
		"HTR5A"
		"LINC01360"
		"ATP8B4"
		"WDR72"
		"LOC102723407"
		"GSC2"
		"CASD1"
		"LMO7DN"
		"DTHD1"
		"MLLT4-AS1"
		"LINC00950"
		"QPRT"
		"C4orf19"
		"CCDC149"
		"A1CF"
		"PPP1R1C"
		"AQP2"
		"LINC00254"
		"SLITRK3"
		"VRTN"
		"PDK3"
		"SCIN"
		"RAD51"
		"PHYHIP"
		"C11orf40"
		"SPICE1"
		"CCDC170"
		"GPBAR1"
		"AX748294"
		"CLYBL-AS1"
		"OR10D1P"
		"NELL1"
		"HOXD3"
		"LYVE1"
		"ADAM5"
		"RRP8"
		"IGFN1"
		"MEG8"
		"BLOC1S3"
		"LOC101928717"
		"ZNF518B"
		"FANCB"
		"LOC102724888"
		"SLC51B"
		"PADI1"
		"LOC101927667"
		"FAM27B"
		"DPPA3"
		"CYP51A1-AS1"
		"FAR2"
		"HTR2C"
		"LOC100507431"
		"ZNF677"
		"RP11-663N22.1"
		"EYA2"
		"VWC2"
		"RPP25"
		"LOC554206"
		"LOC101928278"
		"RP11-116D17.1"
		"STXBP5-AS1"
		"CNTN5"
		"TMEM200A"
		"DUSP15"
		"C1QTNF2"
		"MCHR2"
		"SEPT5-GP1BB"
		"BC043540"
		"CCDC147"
		"HLA-DQA1"
		"ATOH7"
		"SNORA74A"
		"LOC643549"
		"THRSP"
		"CALM2"
		"LOC100996325"
		"GSPT2"
		"BAALCOS"
		"WISP1"
		"HBA1"
		"RUFY2"
		"SLC6A15"
		"SCARF2"
		"WDR86-AS1"
		"WIBG"
		"HERC5"
		"SAMHD1"
		"FOXP2"
		"ANKRD20A3"
		"FMNL3"
		"LINC00478"
		"PLCB1"
		"LINC00518"
		"IL23A"
		"KLRC4"
		"TRIM2"
		"COPG2"
		"AK024242"
		"LOC100128325"
		"THAP2"
		"GRK7"
		"ASCL1"
		"EFCAB6"
		"HP"
		"IL9R"
		"HIST1H2AK"
		"POTEH-AS1"
		"C20orf173"
		"ARID5B"
		"CCDC110"
		"KHK"
		"CMPK2"
		"OTX2"
		"PEG3"
		"GHRLOS"
		"FHAD1"
		"VAMP1"
		"TPTE2P5"
		"CD80"
		"SIGLECL1"
		"HIST1H4J"
		"RGS11"
		"LRRD1"
		"OR8G2"
		"GPM6A"
		"MIB2"
		"TNFRSF11A"
		"TH"
		"NUDT16P1"
		"HBB"
		"C4B_2"
		"ATP1B4"
		"POU2F1"
		"COCH"
		"SCLY"
		"HIST1H4A"
		"CP"
		"MESP2"
		"EMX1"
		"MARC1"
		"PHLPP1"
		"FAM65C"
		"NGEF"
		"MYH3"
		"RP11-36B6.1"
		"HLA-DQB1"
		"CADM1"
		"MAP2K5"
		"ZFHX4-AS1"
		"RBBP4P4"
		"SEPT7P2"
		"MS4A3"
		"RBMY1F"
		"KLHL32"
		"DKFZp451A211"
		"SERTAD4"
		"AMELY"
		"NUP210"
		"CCDC65"
		"GPR143"
		"TUBB7P"
		"SLITRK4"
		"MESP1"
		"TTTY8B"
		"RP11-171I2.1"
		"CELA3A"
		"PHF21B"
		"FUCA1"
		"SLC27A2"
		"EXO5"
		"C2orf15"
		"ST8SIA4"
		"CLU"
		"HMGA1"
		"TARSL2"
		"C22orf31"
		"MAPK13"
		"LOC100507520"
		"SHC3"
		"SLC24A3"
		"PLIN1"
		"TMEM121"
		"ADD2"
		"CDH11"
		"SLC16A10"
		"CCDC74B"
		"LOC102546299"
		"PSTPIP1"
		"HSPB9"
		"DPP10"
		"LOC653581"
		"RP4-555D20.3"
		"SH2D3C"
		"NXPH2"
		"MYB"
		"IFT57"
		"ERO1LB"
		"BSPRY"
		"LOC101929284"
		"PTN"
		"GABRB1"
		"HIST1H4E"
		"CALN1"
		"LOC339874"
		"LOC401134"
		"CALML4"
		"RP11-1151B14.3"
		"LOC284669"
		"STOX1"
		"MYH16"
		"EIF3F"
		"NRTN"
		"HES2"
		"LRRC37BP1"
		"RPS6KA6"
		"SLC44A2"
		"OR2L2"
		"OR5J2"
		"BC030116"
		"ABCC9"
		"BC038755"
		"HEMGN"
		"FAM83C"
		"HOXA10-AS"
		"FGFRL1"
		"SLC6A4"
		"LOC440346"
		"RP11-1217F2.1"
		"C14orf37"
		"RP11-144L1.4"
		"LRRC2"
		"ERCC8"
		"HHIPL1"
		"PCDHB17"
		"TMSB15B"
		"MAGEA9B"
		"TF"
		"RPL5"
		"RP3-508D13.1"
		"ZNF439"
		"C11orf87"
		"TIMELESS"
		"HOXA3"
		"SLC1A7"
		"RP11-171N4.1"
		"BC021061"
		"TCF7"
		"ITGB3"
		"LOC101930322"
		"PRIM2B"
		"BC069782"
		"LOC388780"
		"DMRT1"
		"AC136289.1"
		"CCK"
		"HOXA7"
		"SLC9A2"
		"DEFB129"
		"JAKMIP3"
		"NKX2-3"
		"LOC149351"
		"CENPBD1"
		"AQP4-AS1"
		"DPPA2"
		"ZBBX"
		"MAPT"
		"PDCL2"
		"RP11-466P24.7"
		"RP11-586K2.1"
		"LOC613266"
		"GAD1"
		"IFNA17"
		"HEPN1"
		"LINC00485"
		"PCDH15"
		"TNFRSF1B"
		"ADIG"
		"SULT1C2"
		"FOXJ1"
		"FCRL5"
		"CARNS1"
		"ASIC1"
		"CYGB"
		"GHSR"
		"PYY"
		"FSHB"
		"SI"
		"CCR3"
		"HOXA13"
		"RP11-403N16.3"
		"DNAJC12"
		"SEC1P"
		"FAM161A"
		"MAP3K8"
		"CARD11"
		"CCDC109B"
		"ORM2"
		"LOC101928668"
		"DPPA4"
		"TEPP"
		"LOC100506125"
		"OAS2"
		"PAH"
		"LIN7A"
		"RNF17"
		"LOC102725022"
		"FOXH1"
		"GLYATL1"
		"ZBTB7A"
		"SPATA31C2"
		"STK32A"
		"COL1A1"
		"CHL1"
		"WNT16"
		"ERICH3-AS1"
		"FLJ36840"
		"CREB3L1"
		"SHOX2"
		"GABRA6"
		"CAPN14"
		"CLEC4D"
		"IFT80"
		"RP11-21G15.1"
		"ABHD11"
		"KIAA1211"
		"LOC101927123"
		"ATHL1"
		"RANBP17"
		"AKAP12"
		"LOC101927526"
		"CISH"
		"HIST1H3D"
		"CC2D2A"
		"LOC100508046"
		"POU2F2"
		"LOC441204"
		"RASIP1"
		"LINC00032"
		"GPR160"
		"TLR7"
		"PRKAR1AP"
		"MAPRE2"
		"LOC101927494"
		"NAALAD2"
		"HIST1H4G"
		"SIAH3"
		"CCDC169-SOHLH2"
		"TDH"
		"LOC93463"
		"HIST1H4C"
		"GPR4"
		"GRAP"
		"SIGLEC6"
		"PAPOLG"
		"ELMO1"
		"KL"
		"KDM6B"
		"STMN2"
		"ANGPT1"
		"HIST1H4F"
		"AK055364"
		"LOC102724511"
		"EXD3"
		"HSD17B3"
		"CCNE1"
		"TYRO3P"
		"LOC101927363"
		"AC104537.2"
		"RP11-505K9.4"
		"HSD17B12"
		"SNRK-AS1"
		"SBK1"
		"KLHDC7A"
		"IGLJ2"
		"HGC6.3"
		"SCUBE3"
		"RFPL3S"
		"ZNF865"
		"ADAM30"
		"MCF2L"
		"SLC13A1"
		"TCRBV11S1A1T"
		"C2CD2L"
		"FAM124A"
		"SLC47A1"
		"LINC01212"
		"IFNA4"
		"SLC25A21"
		"CRISP3"
		"FLOT1"
		"HNF1A"
		"MIR137"
		"C8orf66"
		"TMEM74"
		"PGM2L1"
		"TUBGCP3"
		"LOC146513"
		"LOC102725420"
		"F11-AS1"
		"LOC101929607"
		"AC017104.6"
		"TRO"
		"FAM27C"
		"LINC00284"
		"FSIP1"
		"C11orf53"
		"GRID2"
		"LYL1"
		"HRH4"
		"TRPM2-AS"
		"DNAJB8-AS1"
		"ARHGAP22-IT1"
		"LOC727983"
		"TNN"
		"PANX2"
		"DKFZP434L187"
		"TTBK2"
		"MCAM"
		"B3GALT2"
		"F11"
		"ZNF713"
		"HOXD4"
		"DCAF13"
		"MPP4"
		"HIST1H2APS4"
		"SPERT"
		"GRHL1"
		"ZBTB42"
		"LOC101926960"
		"ARHGEF7-AS2"
		"SIX4"
		"ANKRD7"
		"TMEM180"
		"FLT1"
		"COL18A1"
		"P2RY12"
		"AC084219.3"
		"ZC2HC1A"
		"EPS15P1"
		"PLEKHO1"
		"LOC101928841"
		"PRKAR2B"
		"CA6"
		"LOC100505878"
		"MGC50722"
		"AK057554"
		"RP11-298H24.1"
		"ELFN2"
		"B3GALT6"
		"IL27RA"
		"BAHCC1"
		"SYT7"
		"FAM222A"
		"PDGFRA"
		"GNG13"
		"LINC00470"
		"CTD-2118P12.1"
		"PTCH2"
		"HBE1"
		"PARPBP"
		"C16orf54"
		"ZPLD1"
		"CCDC27"
		"KCTD14"
		"DBIL5P2"
		"CHRND"
		"SLC17A8"
		"EHD4"
		"ACSS3"
		"ZMYM6"
		"CALML5"
		"TCTEX1D1"
		"ARPP21"
		"CASC5"
		"PLK5"
		"HAB1"
		"CSHL1"
		"OR2M4"
		"CTU2"
		"ANKRD40"
		"RP11-466A19.8"
		"PTPN22"
		"RP11-504A18.1"
		"GOT1L1"
		"C3orf70"
		"TAOK2"
		"HSD3B1"
		"ST18"
		"FRMPD1"
		"FAM133A"
		"RP3-327A19.5"
		"LINC01088"
		"AC004158.3"
		"LHX5"
		"FAM159A"
		"FBXO27"
		"RBMY1D"
		"FXYD6-FXYD2"
		"LINC01220"
		"CHDH"
		"WNT7B"
		"CDRT15"
		"ABCB4"
		"RSPH6A"
		"C21orf91-OT1"
		"RRAGD"
		"PTCHD1"
		"BC035247"
		"LOC102723757"
		"MBL2"
		"MIR195"
		"HSD11B2"
		"ETV1"
		"C2"
		"TTC23"
		"AC079807.4"
		"XXYLT1"
		"MIR15A"
		"ACOXL"
		"UGT8"
		"FAXC"
		"SLC9A5"
		"TRHDE-AS1"
		"APOA2"
		"HCG8"
		"NTN3"
		"SCN1A"
		"POU1F1"
		"MGC2889"
		"DLEU2"
		"SEC16B"
		"LOC101928460"
		"SLC1A6"
		"HLA-DPA1"
		"IQCF5-AS1"
		"MT1M"
		"CTXN3"
		"TESC"
		"RAPGEF6"
		"RIOK3"
		"ORF1"
		"SPATA22"
		"CLCA1"
		"SNORA71A"
		"GUCY1A2"
		"CDH7"
		"WFDC2"
		"CDC14C"
		"DPY19L1"
		"GRASPOS"
		"ZNF75D"
		"BATF3"
		"GRM2"
		"CENPV"
		"HIVEP3"
		"AL109706"
		"STXBP4"
		"TRIM8"
		"PMCH"
		"TFPI2"
		"OR2L1P"
		"LINC00705"
		"CALCR"
		"SLC39A2"
		"SYDE1"
		"TAS2R19"
		"ASZ1"
		"LINC00313"
		"LOC101929518"
		"FAM71F1"
		"TMC8"
		"TMEM132B"
		"BACH1"
		"POM121L4P"
		"ACSBG1"
		"LOC101929572"
		"TAS2R8"
		"CRISPLD1"
		"GDF11"
		"RIMS4"
		"TRDC"
		"LOC102724587"
		"RP11-75C9.1"
		"PROM2"
		"ADAMTS9"
		"PTGER1"
		"MGAT4A"
		"OR7C1"
		"RBMY1J"
		"GRP"
		"LOC100132304"
		"LOC101928833"
		"SKIDA1"
		"DKFZP761C1711"
		"HMGB4"
		"C16orf59"
		"RBP7"
		"MGC39584"
		"SLC2A3"
		"PELO"
		"ZFY-AS1"
		"IL12RB2"
		"DIAPH2-AS1"
		"MIR4296"
		"MC5R"
		"TP53AIP1"
		"TM4SF18"
		"USP51"
		"FCGR1A"
		"ARG1"
		"MIR497"
		"CXCL5"
		"RP11-2E11.9"
		"FAM3B"
		"LOC728485"
		"SULT2A1"
		"EMID1"
		"APOA1-AS"
		"CAPS2"
		"LINC00314"
		"SCN8A"
		"ST7-AS2"
		"FLJ43315"
		"DPPA3P2"
		"ATRNL1"
		"SLC7A10"
		"CAMK4"
		"SEMA3A"
		"SLC25A15"
		"UBAP1L"
		"ZKSCAN7"
		"CASC14"
		"GP2"
		"HIST2H4B"
		"CACNA2D4"
		"UCA1"
		"RP13-30A9.2"
		"LINC00587"
		"PPOX"
		"NPBWR2"
		"FAM92A1"
		"ZGRF1"
		"DCDC1"
		"GSC"
		"GALM"
		"DCLK3"
		"AVPR2"
		"C19orf18"
		"SKIL"
		"EIF4EBP1"
		"CYP4A22"
		"EPCAM"
		"RNFT2"
		"LOC643085"
		"TBXAS1"
		"PRMT8"
		"PRKRIRP5"
		"RP11-214K3.20"
		"AMBN"
		"LOC100506844"
		"LINC00210"
		"GLIS3"
		"PLXND1"
		"LOC401021"
		"PTH"
		"PLEKHG4B"
		"HELLS"
		"SLC4A10"
		"TMPO-AS1"
		"PSIP1"
		"TRPV2"
		"SELE"
		"LOC101927358"
		"FAM43B"
		"LOC442028"
		"HSPB6"
