Names	total	elements
		5357
		9517
		327657
		5166
		10096
		85444
		1645
		10278
		101928963
		151188
		23011
		5197
		7851
		84553
		653190
		374393
		51203
		26298
		51659
		26996
		348654
		91404
		4897
		4154
		9702
		57157
		6443
		3613
		54492
		2187
		5426
		10403
		6382
		29094
		4603
		7306
		6372
		7430
		672
		983
		100505881
		122809
		89894
		4175
		79612
		1111
		10062
		117178
		56952
		255027
		8914
		55897
		5686
		1690
		6920
		3437
		132320
		90632
		5634
		202781
		2537
		123606
		83987
		80759
		54148
		58487
		6542
		51313
		100506558
		6326
		83856
		63979
		394
		54431
		55280
		100128191
		171586
		157773
		81620
		23062
		284217
		80010
		6509
		57692
		27085
		5106
		8332
		3161
		9308
		65062
		55536
		9111
		84314
		10001
		387921
		57674
		6546
		26471
		374
		1306
		241
		79056
		100532726
		622
		6653
		23554
		54682
		8336
		5422
		2175
		219988
		10640
		64407
		1633
		255631
		1017
		6683
		56829
		408186
		101927451
		29126
		6095
		3434
		97
		7776
		121268
		55732
		8969
		6414
		55835
		102466733
		150759
		84709
		101930400
		5168
		51360
		5210
		54535
		171024
		55755
		8638
		3033
		102724229
		51444
		54892
		6789
		3267
		10746
		169611
		10206
		57464
		9194
		10036
		100127983
		2252
		91409
		201973
		343450
		79993
		26227
		9735
		4045
		653308
		374443
		79022
		161436
		5116
		3600
		6288
		144811
		54806
		51703
		58155
		8989
		115004
		100294033
		440270
		25788
		283050
		25904
		27178
		84515
		54621
		54875
		5966
		5552
		57695
		166968
		25878
		1829
		3717
		80067
		9837
		4678
		259266
		23414
		10714
		90673
		92610
		29028
		5122
		1719
		80310
		57819
GSE46806	856	64866
		9666
		57406
		79572
		64285
		84859
		6787
		23102
		57403
		58526
		22876
		311
		55957
		9208
		8850
		3655
		728233
		140465
		144699
		9961
		3092
		64854
		3836
		10919
		730101
		2033
		100506581
		23048
		89927
		90355
		65057
		3241
		4323
		7769
		11343
		8767
		23157
		444
		10300
		55798
		22880
		27147
		8091
		5324
		875
		55102
		136
		9873
		10428
		89910
		6867
		8301
		23548
		9467
		22841
		2745
		8776
		11332
		6693
		57608
		2034
		5621
		56623
		9583
		6196
		80862
		57228
		6563
		27067
		7247
		7422
		4953
		7084
		80206
		323
		23303
		5935
		100272216
		11191
		26289
		157922
		81856
		6934
		100532731
		1305
		11066
		23613
		7874
		170688
		55900
		10579
		604
		55973
		6744
		5734
		56925
		3416
		3730
		10844
		9603
		9044
		23365
		474343
		25966
		2281
		3428
		5569
		23036
		11046
		8451
		7329
		5327
		51312
		23175
		5867
		4714
		79583
		23080
		114327
		79663
		27336
		81848
		2150
		648
		5965
		9056
		202
		81545
		54872
		101929857
		221061
		23432
		9648
		28227
		154
		8476
		56106
		51626
		11165
		2791
		6891
		80895
		9732
		10589
		10749
		7728
		285203
		64208
		65982
		80148
		56098
		7518
		6715
		79582
		4204
		10681
		201163
		928
		4852
		217
		5829
		10422
		9665
		472
		317
		5813
		4081
		79738
		55299
		79943
		3298
		55297
		27183
		4900
		8992
		284
		64411
		2119
		808
		1847
		10135
		51430
		2960
		53340
		26872
		636
		9710
		11031
		7534
		10140
		60312
		6938
		54585
		5080
		22822
		8658
		56102
		118987
		22854
		3226
		9145
		100532735
		55450
		210
		115939
		19
		6305
		9258
		8614
		9181
		56938
		23268
		1070
		27032
		100526831
		597
		57826
		7013
		3265
		11116
		26098
		8867
		79590
		28973
		79666
		55717
		407009
		9748
		6662
		64781
		4000
		1293
		55056
		10867
		29803
		4651
		9821
		7813
		9263
		51451
		8202
		6919
		11041
		100996792
		200734
		7342
		3975
		8835
		645166
		8601
		3303
		595
		23683
		23381
		113
		286109
		28996
		8440
		101929889
		23294
		55689
		51319
		9404
		56097
		56104
		7773
		254102
		2313
		51347
		6810
		56103
		80210
		10391
		1355
		23321
		55196
		9231
		1902
		84986
		79892
		2115
		80757
		10184
		6009
		56683
		7320
		7596
		23764
		131408
		224
		4907
		3005
		4311
		154881
		23333
		79829
		5604
		11237
		2022
		11062
		3551
		102725016
		79685
		9446
		11214
		83700
		65990
		3673
		8648
		10020
		267
		10457
		10622
		100507213
		5361
		6574
		27042
		8853
		54778
		4013
		9392
		3920
		100616113
		2531
		10365
		51106
		5128
		51019
		23327
		11243
		55855
		7048
		3223
		2122
		10643
		10137
		200576
		79888
		55274
		4277
		6016
		55818
		7991
		723961
		3875
		3659
		5507
		1147
		5495
		80019
		5328
		55715
		84656
		6650
		7181
		2036
		8452
		79176
		6666
		54758
		10123
		8604
		84525
		6817
		896
		10924
		54093
		8641
		102725271
		2768
		9015
		56107
		56108
		9592
		29953
		5786
		54880
		10884
		10385
		6717
		22889
		5791
		4968
		81603
		161176
		4192
		22905
		10762
		92482
		8061
		80025
		79863
		55890
		22921
		54541
		3783
		6515
		7486
		9179
		26035
		11039
		3099
		9554
		7571
		9945
		54477
		51393
		2805
		9711
		27342
		23122
		57154
		55844
		5723
		23043
		28986
		9708
		79083
		22858
		6387
		54453
		8453
		91775
		9751
		79673
		9712
		1488
		7290
		4054
		9695
		6227
		79684
		4249
		22836
		7378
		84296
		5372
		5335
		79026
		3706
		27250
		285231
		966
		1123
		9447
		55222
		140461
		3667
		79789
		27347
		574412
		2582
		81875
		85021
		6764
		28956
		2118
		4211
		79686
		10782
		375133
		50486
		3912
		100272147
		2047
		11020
		8726
		5281
		100302239
		27077
		54665
		6601
		8636
		23505
		1677
		28971
		8417
		5606
		1390
		54619
		23082
		64780
		1525
		26036
		10555
		113146
		9266
		5646
		3337
		65998
		55816
		646
		50717
		9397
		29919
		28966
		9644
		5654
		10217
		50618
		374354
		51665
		55191
		549
		54863
		23641
		1508
		27161
		5297
		2644
		7327
		3280
		6320
		53
		79366
		5329
		50861
		8539
		11196
		23095
		3481
		54466
		29109
		10638
		5290
		7771
		3294
		93129
		5920
		25900
		2869
		23395
		9473
		54839
		3777
		55249
		60314
		23657
		8460
		9767
		51334
		9655
		22913
		5095
		23108
		801
		23338
		6818
		55361
		22978
		57728
		116985
		4706
		780
		10902
		9306
		23314
		8721
		6622
		4281
		10314
		100526830
		51439
		55257
		54629
		100527963
		2564
		3198
		8425
		126231
		6840
		25865
		79991
		2152
		149111
		7138
		6935
		2017
		64431
		7035
		397
		51157
		3305
		1657
		56111
		51719
		54552
		1191
		54780
		6696
		6495
		2004
		11163
		2060
		79071
		56109
		5546
		100049076
		5202
		357
		9050
		58504
		100616237
		65244
		84869
		23474
		9166
		51093
		2123
		79018
		6001
		10644
		28951
		400451
		284266
		22900
		6324
		115123
		7461
		6103
		7040
		9318
		26011
		23075
		79720
		1955
		26025
		11142
		3606
		2746
		805
		9531
		5366
		6781
		5094
		4212
		8905
		203069
		5228
		572
		23302
		10005
		22944
		10019
		3725
		2799
		2324
		7786
		6812
		29967
		7423
		6302
		54505
		2201
		56271
		90338
		10466
		9824
		11226
		23304
		1389
		8027
		23074
		80254
		9143
		64065
		25920
		579
		9448
		2995
		26037
		5863
		83444
		3911
		1002
		51141
		259230
		5585
		26273
		25945
		11059
		4646
		7738
		51134
		100526783
		57761
		694
		8339
		6804
		5307
		3159
		59307
		10102
		51299
		55777
		9919
		3257
		56113
		57215
		8675
		7644
		57707
		55062
		55190
		11082
		25907
		4300
		102466223
		9482
		79145
		26040
		55680
		9249
		8771
		23033
		664
		9728
		25827
		58986
		347902
		7090
		84901
		7515
		94134
		4053
		84809
		102724364
		8406
		10049
		9562
		4155
		632
		1371
		10907
		8623
		1326
		81855
		4130
		8710
		2184
		5824
		55975
		6643
		9647
		8795
		56654
		5467
		3840
		56906
		84786
		2625
		10289
		9435
		23288
		91851
		6399
		79159
		145389
		80228
		5257
		90411
		55722
		3097
		100874309
		55081
		100507399
		1958
		4594
		8970
		51320
		54498
		54704
		55909
		5315
		83468
		57498
		81688
		4217
		538
		79144
		9673
		54386
		2585
		4864
		7716
		2534
		64123
		10810
		8315
		55032
		26575
		5728
		10434
		6422
		50863
		10253
		4851
		23116
		1051
		23522
		10564
		4052
		56101
		6767
		3068
		8504
		1808
		10239
		822
		92609
		3910
		9262
		65981
		56114
		23232
		100996668
		474170
		23094
		55791
		26953
		28952
		79029
		5893
		440672
		26012
		445329
		80097
		10634
		11344
		653188
		23243
		7291
		654342
		56110
		6877
		339166
		1846
		133
		7818
		80823
		2294
		9371
		9391
		79004
		30
		30845
		29088
		79630
		55841
		7332
		3304
		11275
		138151
		7322
		11179
		9581
GSE55942	780	642559
		1178
		11170
		1109
		6541
		7712
		1810
		138046
		153
		23643
		2994
		4836
		7204
		286749
		30849
		6527
		10129
		4018
		79679
		253175
		11280
		64430
		3238
		486
		22915
		53829
		10220
		6444
		246
		9628
		64092
		79095
		26013
		80736
		8600
		7142
		6709
		3802
		8284
		25775
		100129973
		7093
		203611
		1539
		51338
		796
		9122
		5671
		619499
		10444
		79874
		50802
		6440
		55260
		64600
		3562
		860
		4887
		1776
		2158
		79839
		4613
		440352
		8968
		1944
		10161
		2099
		57048
		64446
		4916
		388699
		10002
		149076
		6568
		7879
		100127886
		91120
		5795
		5288
		55801
		7054
		6536
		1579
		57144
		2833
		8356
		4115
		23090
		1617
		10516
		54112
		7156
		6663
		2712
		51378
		80023
		6490
		79973
		3963
		84679
		79370
		4617
		89
		2295
		23762
		1550
		3007
		3903
		6480
		140597
		361
		5592
		25893
		27134
		169522
		5129
		653499
		4287
		4481
		55026
		85453
		51302
		401331
		1289
		1282
		8819
		2121
		7146
		3355
		7568
		9497
		4842
		222
		10876
		54674
		2263
		1368
		3712
		3779
		4622
		2769
		7700
		81624
		4992
		1833
		6792
		3119
		7439
		5241
		5159
		8352
		3127
		5504
		57054
		729
		4739
		2
		100862697
		202018
		10942
		1052
		5617
		344
		10896
		1133
		6658
		57336
		3651
		26103
		55387
		28387
		6954
		55080
		2560
		100131205
		100653057
		3196
		442194
		4632
		3123
		55338
		79853
		10765
		3117
		101929036
		81027
		22829
		7092
		6777
		100533181
		4093
		2825
		27004
		3494
		4969
		3268
		6529
		8908
		8355
		23026
		51411
		51281
		3803
		124
		4988
		2303
		653
		9651
		367
		5607
		23569
		50836
		100616497
		80114
		84059
		102725198
		4071
		4015
		5988
		862
		7021
		653145
		8928
		6049
		28517
		881
		23500
		3565
		55701
		50615
		1258
		6369
		4747
		101929726
		644
		101060181
		5275
		6424
		213
		10881
		1143
		10107
		3231
		3617
		2043
		9437
		525
		23386
		100533178
		7681
		5145
		3736
		28738
		4703
		3695
		6939
		4800
		4593
		441666
		375057
		7273
		346
		5121
		51341
		5733
		4299
		353189
		8633
		56979
		8497
		3501
		2100
		8529
		79940
		729991
		10736
		50508
		10142
		10730
		4114
		55619
		4888
		2735
		6898
		26191
		3593
		9148
		23114
		282997
		3950
		3764
		51750
		8038
		4648
		11259
		100527949
		6581
		3514
		10395
		56311
		22873
		25797
		316
		245812
		8513
		3804
		50632
		3340
		2689
		11036
		6899
		8707
		135948
		23111
		5789
		6334
		8794
		8626
		8777
		27019
		51438
		79990
		3488
		10716
		11045
		11009
		1953
		5579
		28959
		23040
		101927057
		148753
		7472
		640
		23185
		7008
		3426
		23405
		51816
		5763
		54209
		6252
		6453
		80072
		10875
		27324
		23769
		2170
		3195
		228
		414918
		1066
		9499
		238
		3604
		3081
		51475
		55304
		114548
		4647
		23341
		90204
		4246
		100505874
		1620
		7456
		54346
		6927
		3126
		8351
		59351
		6695
		141
		5996
		9472
		4939
		1124
		11148
		27120
		7066
		2104
		5161
		27098
		473
		5608
		146
		6550
		356
		100533990
		2898
		26771
		8350
		8938
		51710
		2538
		10411
		634
		23410
		5167
		1233
		5146
		2843
		2587
		102725136
		4321
		9219
		53841
		79969
		7045
		1859
		25928
		3782
		43
		3502
		23770
		586
		89853
		999
		90011
		5208
		6303
		438
		93432
		23383
		100529211
		7056
		23223
		2798
		56918
		4619
		81797
		177
		201895
		2940
		11136
		100996809
		5506
		11317
		23166
		8358
		3002
		55281
		81850
		1993
		3010
		3690
		653513
		744
		1268
		10957
		1285
		9037
		51311
		8927
		2996
		9515
		23162
		140467
		2210
		81696
		3700
		84033
		9496
		28755
		2695
		810
		65220
		23046
		4688
		4477
		2905
		3809
		100532742
		83715
		101060835
		167
		5678
		6299
		4326
		4207
		7018
		11027
		5079
		10879
		3773
		7091
		6005
		7366
		1397
		2917
		54345
		54212
		2304
		23284
		6006
		5414
		3868
		6194
		4070
		23743
		54470
		23275
		8838
		26952
		9079
		57644
		9085
		3929
		8756
		57419
		320
		6561
		1748
		51351
		59348
		27185
		26105
		971
		5680
		27123
		1003
		10747
		8354
		1634
		9595
		3547
		240
		2209
		5462
		56936
		6035
		7044
		3456
		3579
		10299
		9365
		6999
		4885
		55567
		9436
		3492
		8832
		4091
		51733
		6144
		729230
		2277
		56928
		4062
		2878
		57038
		125
		7293
		10188
		2185
		9863
		5697
		2688
		186
		55714
		26239
		50512
		29881
		3561
		1551
		23504
		388886
		645961
		347733
		2555
		3718
		7148
		25759
		2697
		53826
		6677
		79150
		100509457
		152687
		100290481
		64838
		100507249
		2675
		6756
		56143
		59
		2358
		1016
		8897
		1896
		3357
		9757
		95681
		85352
		1674
		5099
		2173
		4068
		3503
		9420
		92973
		4821
		22918
		79841
		2020
		6439
		284361
		2052
		6262
		9139
		3931
		5053
		3429
		22844
		6530
		4248
		460
		728882
		4223
		2899
		80816
		4901
		1607
		55340
		414771
		4317
		728113
		55448
		10474
		643376
		3125
		1365
		496
		10726
		6258
		2902
		5371
		7075
		6362
		5449
		57191
		81606
		100996542
		4636
		80020
		4689
		3806
		23007
		56667
		1295
		10060
		23759
		79092
		10850
		29760
		2918
		55124
		126
		66002
		5071
		920
		9468
		23543
		3371
		8864
		1200
		8926
		1804
		11283
		30835
		4974
		6690
		8357
		5265
		3338
		3400
		1045
		100529855
		221395
		26238
		56062
		208
		100271849
		57055
		192670
		6405
		3055
		50835
		3071
		347344
		429
		80000
		10917
		489
		6007
		1080
		10666
		8837
		55512
		23205
		6906
		9699
		8348
		56142
		3991
		339479
		28663
		2042
		10637
		28831
		5156
		9073
		9976
		64410
		827
		140678
		3128
		23431
		1749
		7799
		23196
		2701
		8653
		10298
		7783
		81494
		8353
		2558
		755
		1837
		9142
		9426
		5746
		2852
		8548
		2016
		3934
		3512
		100132417
		54508
		1750
		23305
		7079
		10446
		58503
		223117
		100861540
		8911
		6014
		577
		7305
		7932
		84658
		6586
		728695
		51156
		7474
		1187
		730051
		158586
		1444
		90993
		100132285
		11077
		2515
		9210
		1828
		53405
		6819
		64084
		88
		4352
		348035
		3290
		26762
		23617
		57135
		1134
		8433
		3567
GSE115406	846	127
		57700
		100128139
		7652
		56243
		400128
		6459
		54852
		1785
		284001
		3957
		23409
		283693
		137196
		152831
		79368
		80099
		8646
		728805
		266917
		114819
		4319
		80309
		84559
		148824
		100289092
		51206
		84532
		10611
		10058
		10225
		100131227
		8789
		149628
		100129583
		558
		3036
		219285
		3707
		8325
		4036
		5554
		400581
		84878
		79132
		51491
		102725426
		678
		253039
		3004
		8913
		1991
		101929730
		160313
		401634
		118932
		4059
		10246
		366
		3552
		283314
		51213
		6770
		286068
		55001
		84720
		51032
		100291626
		497189
		57524
		5349
		257177
		1601
		729291
		166979
		140689
		401145
		9753
		728264
		146059
		2250
		150160
		359
		284260
		170961
		55036
		477
		146771
		400958
		387923
		101060004
		8190
		43849
		23345
		101928314
		29958
		2774
		55784
		132720
		3914
		1843
		100287221
		140875
		102724611
		7026
		26074
		55366
		54434
		26783
		128611
		11272
		28823
		203286
		646023
		347735
		554201
		440465
		202500
		399669
		100852408
		2533
		157927
		126364
		653544
		26018
		2972
		652301
		338799
		118856
		400955
		101927051
		89849
		4609
		344454
		776
		284576
		343990
		85009
		11098
		307
		29763
		148229
		284427
		22947
		4478
		102682016
		29984
		654433
		8076
		9914
		100996579
		440
		101926890
		114881
		25984
		152206
		56477
		3183
		100506047
		8001
		387707
		3442
		563
		229
		100652856
		219539
		79846
		305
		79861
		101929384
		3932
		347088
		55690
		101930373
		79890
		9096
		6992
		283953
		711
		100631383
		1791
		646113
		55997
		100506639
		100129449
		196740
		10110
		146562
		114904
		10418
		4151
		400512
		100529240
		100507266
		9899
		55384
		339779
		126638
		10811
		7782
		53832
		388533
		1493
		8654
		101927058
		168455
		205428
		102725383
		2103
		100132815
		143425
		5799
		11211
		151056
		7572
		100132731
		63036
		9332
		27300
		388588
		100505967
		6310
		101927416
		7754
		6203
		22798
		7073
		4798
		3283
		84072
		23349
		266811
		647024
		400941
		57185
		84674
		23186
		3953
		114038
		408
		160065
		55303
		85363
		221472
		116840
		23604
		55876
		9200
		2161
		339976
		147323
		51666
		10059
		135932
		192134
		7141
		101927498
		649446
		51581
		25825
		80326
		101928554
		3624
		51412
		653548
		145858
		6694
		203062
		5294
		6910
		100507143
		3937
		353514
		166824
		488
		9127
		441024
		57139
		646241
		149465
		100506142
		56833
		254042
		22795
		129293
		140688
		101930541
		101926921
		154215
		399948
		7042
		101927121
		29124
		101927699
		94
		2775
		4818
		2863
		100534599
		23081
		161145
		117579
		286077
		7881
		93663
		3216
		6670
		339751
		646074
		23430
		650
		653545
		100131434
		64240
		5568
		1435
		6569
		1540
		129684
		140850
		260429
		102723645
		55737
		23317
		29797
		100533464
		414
		191585
		55334
		441168
		6656
		161725
		26776
		9175
		9444
		57611
		101927944
		2044
		79785
		7547
		55024
		319089
		1740
		8987
		7401
		7356
		140687
		63977
		2649
		160428
		100506527
		3443
		1979
		90288
		57705
		100419743
		944
		9532
		1780
		7955
		89796
		100506084
		101929552
		256223
		100507254
		101927396
		101928779
		1839
		9462
		9781
		7173
		23329
		26219
		30000
		115584
		3716
		7307
		8115
		8703
		102725116
		388948
		200132
		10842
		729224
		348751
		50856
		163486
		124925
		54840
		445815
		1379
		1593
		196264
		6397
		58530
		53836
		135892
		8739
		284561
		55966
		206338
		2703
		283600
		199692
		64582
		57496
		6967
		728137
		1412
		5075
		283080
		345
		28983
		286382
		5029
		5141
		23286
		952
		2691
		8613
		58531
		146183
		25822
		168975
		133558
		5949
		3557
		134548
		102723954
		1262
		101928457
		5199
		728410
		26188
		1544
		199990
		7429
		339122
		7399
		4050
		222487
		5583
		80217
		51442
		653583
		116986
		101929210
		57471
		101928107
		7803
		22924
		643733
		101927798
		728395
		150372
		23113
		100506195
		7621
		84747
		9154
		154075
		10864
		113115
		154872
		7177
		1381
		170690
		27181
		130560
		100289087
		126868
		410
		23630
		1315
		6983
		7180
		56253
		953
		100101467
		84675
		100506542
		100505797
		101927193
		26062
		7172
		170626
		201633
		57591
		100616500
		54765
		120224
		389362
		100288805
		100506834
		2078
		388714
		338809
		138429
		93426
		101927017
		55370
		5004
		6710
		100505641
		28514
		153572
		4286
		205860
		1825
		9963
		101060424
		134492
		388692
		80325
		5370
		1327
		9865
		4861
		5322
		9068
		80036
		282706
		2243
		1087
		1288
		222611
		594855
		101928973
		4829
		378805
		182
		7499
		116447
		55423
		201617
		4301
		11329
		3769
		196475
		55061
		50964
		135228
		574449
		250
		222008
		23601
		646168
		100288123
		101929557
		348645
		84441
		24141
		10317
		8817
		100287877
		55350
		5519
		150709
		6518
		2986
		3976
		101927668
		285740
		149428
		10050
		26121
		56172
		729515
		100289255
		23184
		100128554
		2834
		858
		3425
		5915
		79742
		205147
		4524
		55891
		5376
		400728
		100130460
		100505530
		2628
		11081
		55314
		11217
		80854
		6251
		112398
		146212
		146802
		441056
		83844
		54103
		51208
		55511
		11096
		84898
		266553
		100507584
		7258
		221191
		4322
		115827
		83475
		8748
		100996307
		158427
		64689
		140947
		100270679
		115350
		167838
		400946
		100293704
		100216546
		84631
		84858
		89886
		282679
		1812
		337970
		101927768
		100190938
		963
		6707
